variable,field,value,count,datasourceId,runId
evidenceTotalCount,,13267236.0,,all,21.06.5
evidenceCountByDatasource,,9916059.0,,europepmc,21.06.5
evidenceCountByDatasource,,1846.0,,crispr,21.06.5
evidenceCountByDatasource,,34001.0,,uniprot_variants,21.06.5
evidenceCountByDatasource,,19322.0,,genomics_england,21.06.5
evidenceCountByDatasource,,529149.0,,chembl,21.06.5
evidenceCountByDatasource,,72369.0,,slapenrich,21.06.5
evidenceCountByDatasource,,225933.0,,expression_atlas,21.06.5
evidenceCountByDatasource,,3141.0,,intogen,21.06.5
evidenceCountByDatasource,,9673.0,,reactome,21.06.5
evidenceCountByDatasource,,5736.0,,orphanet,21.06.5
evidenceCountByDatasource,,389.0,,sysbio,21.06.5
evidenceCountByDatasource,,718250.0,,phenodigm,21.06.5
evidenceCountByDatasource,,183064.0,,phewas_catalog,21.06.5
evidenceCountByDatasource,,63311.0,,cancer_gene_census,21.06.5
evidenceCountByDatasource,,378.0,,progeny,21.06.5
evidenceCountByDatasource,,1309.0,,clingen,21.06.5
evidenceCountByDatasource,,855569.0,,eva,21.06.5
evidenceCountByDatasource,,2506.0,,gene2phenotype,21.06.5
evidenceCountByDatasource,,5322.0,,uniprot_literature,21.06.5
evidenceCountByDatasource,,11589.0,,eva_somatic,21.06.5
evidenceCountByDatasource,,608320.0,,ot_genetics_portal,21.06.5
evidenceFieldNotNullCountByDatasource,targetId,9916059.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,alleleOrigins,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,allelicRequirements,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,beta,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,biologicalModelId,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,biosamplesFromSource,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,clinicalPhase,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,clinicalSignificances,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,clinicalStatus,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,cohortDescription,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,cohortId,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,cohortPhenotypes,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,cohortShortName,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,confidence,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,contrast,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,datatypeId,9916059.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,diseaseCellLines,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,diseaseFromSource,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,9916059.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,drugId,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,literature,9916059.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,oddsRatio,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,pValueExponent,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,pValueMantissa,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,pathways_id,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,pathways_name,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,pmcIds,4707656.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,projectId,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,publicationYear,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,reactionId,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,reactionName,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,resourceScore,9916059.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,significantDriverMethods,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,studyCases,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,studyId,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,studyOverview,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,studySampleSize,0.0,,europepmc,21.06.5
evidenceFieldNotNullCountByDatasource,studyStartDate,0.0,,europepmc,21.06.5
