variable,field,value,count,datasourceId,runId
evidenceTotalCount,,,13648521.0,all,21.04.4
evidenceCountByDatasource,,,10551086.0,europepmc,21.04.4
evidenceCountByDatasource,,,1846.0,crispr,21.04.4
evidenceCountByDatasource,,,33465.0,uniprot_variants,21.04.4
evidenceCountByDatasource,,,20687.0,genomics_england,21.04.4
evidenceCountByDatasource,,,521846.0,chembl,21.04.4
evidenceCountByDatasource,,,78057.0,slapenrich,21.04.4
evidenceCountByDatasource,,,225976.0,expression_atlas,21.04.4
evidenceCountByDatasource,,,3292.0,intogen,21.04.4
evidenceCountByDatasource,,,9718.0,reactome,21.04.4
evidenceCountByDatasource,,,423.0,sysbio,21.04.4
evidenceCountByDatasource,,,711386.0,phenodigm,21.04.4
evidenceCountByDatasource,,,182800.0,phewas_catalog,21.04.4
evidenceCountByDatasource,,,61666.0,cancer_gene_census,21.04.4
evidenceCountByDatasource,,,420.0,progeny,21.04.4
evidenceCountByDatasource,,,1293.0,clingen,21.04.4
evidenceCountByDatasource,,,837193.0,eva,21.04.4
evidenceCountByDatasource,,,2550.0,gene2phenotype,21.04.4
evidenceCountByDatasource,,,5306.0,uniprot_literature,21.04.4
evidenceCountByDatasource,,,11187.0,eva_somatic,21.04.4
evidenceCountByDatasource,,,388324.0,ot_genetics_portal,21.04.4
evidenceFieldNotNullCountByDatasource,targetId,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,alleleOrigins,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,allelicRequirements,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,beta,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,biologicalModelId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,biosamplesFromSource,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,clinicalPhase,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,clinicalSignificances,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,clinicalStatus,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,cohortDescription,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,cohortId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,cohortPhenotypes,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,cohortShortName,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,confidence,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,contrast,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,datatypeId,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseCellLines,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseFromSource,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,drugId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,literature,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,oddsRatio,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,pValueExponent,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,pValueMantissa,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,pathways_id,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,pathways_name,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,publicationYear,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,reactionId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,reactionName,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,resourceScore,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,significantDriverMethods,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,studyCases,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,studyId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,studyOverview,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,studySampleSize,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,studyStartDate,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,studyStopReason,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,targetFromSource,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,targetFromSourceId,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,targetInModel,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,targetModulation,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,textMiningSentences_dEnd,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,textMiningSentences_dStart,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,textMiningSentences_section,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,textMiningSentences_tEnd,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,textMiningSentences_tStart,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,textMiningSentences_text,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,urls_niceName,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,urls_url,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,variantAminoacidDescriptions,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,variantFunctionalConsequenceId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,variantId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,variantRsId,,0.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,targetSymbol,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,targetName,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseLabel,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseId,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,id,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,score,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,sourceId,,10551086.0,europepmc,21.04.4
evidenceFieldNotNullCountByDatasource,targetId,,1846.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,alleleOrigins,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,allelicRequirements,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,beta,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalLower,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,betaConfidenceIntervalUpper,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,biologicalModelAllelicComposition,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,biologicalModelGeneticBackground,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,biologicalModelId,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,biosamplesFromSource,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,clinicalPhase,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,clinicalSignificances,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,clinicalStatus,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,cohortDescription,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,cohortId,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,cohortPhenotypes,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,cohortShortName,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,confidence,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,contrast,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,datatypeId,,1846.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseCellLines,,1846.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseFromSource,,1846.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseFromSourceId,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseFromSourceMappedId,,1846.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_id,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedHumanPhenotypes_label,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_id,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,diseaseModelAssociatedModelPhenotypes_label,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,drugId,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,literature,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,log2FoldChangePercentileRank,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,log2FoldChangeValue,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,mutatedSamples_functionalConsequenceId,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,mutatedSamples_numberMutatedSamples,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesTested,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,mutatedSamples_numberSamplesWithMutationType,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,oddsRatio,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalLower,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,oddsRatioConfidenceIntervalUpper,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,pValueExponent,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,pValueMantissa,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,pathways_id,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,pathways_name,,0.0,crispr,21.04.4
evidenceFieldNotNullCountByDatasource,publicationFirstAuthor,,0.0,crispr,21.04.4
